id,name,address,city,zip_code,county,full_address
U502105043,HERCULES CONCRETE LLC,6497 EAST 10 MILE ROAD,CENTER LINE,48216,48216,"6497 EAST 10 MILE ROAD, CENTER LINE, MI"
U821810271,COMMERCIAL,4100 FENKELL,DETROIT,48216,48216,"4100 FENKELL, DETROIT, MI"
U822001495,COMMERCIAL BUILDING,11347 W. JEFFERSON,RIVER ROUGE,48218,48218,"11347 W. JEFFERSON, RIVER ROUGE, MI"
U822002472,RESIDENCE,19 MYRTLE,RIVER ROUGE,48218,48218,"19 MYRTLE, RIVER ROUGE, MI"
U821609221,SINGLE FAMILY HOME,222 FRAIZER,RIVER ROUGE,48218,48218,"222 FRAIZER, RIVER ROUGE, MI"
U821908942,REGENCY HEIGHTS NURSING HOME,19100 W. SEVEN MILE RD.,DETROIT,48219,48219,"19100 W. SEVEN MILE RD., DETROIT, MI"
U821900721,RESIDENCE,18412 PATTON,DETROIT,48219,48219,"18412 PATTON, DETROIT, MI"
U821910771,RESIDENCE,16158 LAMPHERE,DETROIT,48219,48219,"16158 LAMPHERE, DETROIT, MI"
U821910783,RESIDENCE,16736 DOLPHIN,DETROIT,48219,48219,"16736 DOLPHIN, DETROIT, MI"
U822104144,RESIDENCE,19742 BURGESS,DETROIT,48219,48219,"19742 BURGESS, DETROIT, MI"
U821609807,RESIDENTIAL HOME,24501 FLORENCE,DETROIT,48219,48219,"24501 FLORENCE, DETROIT, MI"
U821609808,RESIDENTIAL HOME,16180 SALEM,DETROIT,48219,48219,"16180 SALEM, DETROIT, MI"
U821410327,RESIDENTIAL STRUCTURE,17629 HEYDEN,DETROIT,48219,WAYNE,"17629 HEYDEN, DETROIT, MI"
U821607642,VACANT HOUSE,1979 MCLEAN,DETROIT,48220,WAYNE,"1979 MCLEAN, DETROIT, MI"
U821607643,VACANT HOUSE,2011 MCLEAN,DETROIT,48220,WAYNE,"2011 MCLEAN, DETROIT, MI"
U631800896,"AMERICAN BUMPER, INC.",1231 E. 9 MILE ROAD,FERNDALE,48220,OAKLAND,"1231 E. 9 MILE ROAD, FERNDALE, MI"
U631601765,"DETROIT NAME PLATE ETCHING COMPANY, INC.",10610 GALAXIE AVE.,FERNDALE,48220,OAKLAND,"10610 GALAXIE AVE., FERNDALE, MI"
U631415580,FERNDALE COLLISION AUTO REPAIR,180 VESTER ST.,FERNDALE,48220,OAKLAND,"180 VESTER ST., FERNDALE, MI"
U631804286,MINSER'S COLLISION INC.,22031 WOODWARD AVE,FERNDALE,48220,OAKLAND,"22031 WOODWARD AVE, FERNDALE, MI"
U631501581,PRO HOME IMPROVEMENT,1640 E. NINE MILE ROAD,FERNDALE,48220,OAKLAND,"1640 E. NINE MILE ROAD, FERNDALE, MI"
U631501577,"TUBESOURCE MANUFACTURING, INC.",1600 E. NINE MILE ROAD,FERNDALE,48220,OAKLAND,"1600 E. NINE MILE ROAD, FERNDALE, MI"
U821610182,RESIDENCE,16835 PRAIRIE,DETROIT,48221,WAYNE,"16835 PRAIRIE, DETROIT, MI"
U821901920,RESIDENCE,15792 HOLMUR,DETROIT,48221,WAYNE,"15792 HOLMUR, DETROIT, MI"
U821803814,RESIDENTIAL,17588 WILDEMERE,DETROIT,48221,WAYNE,"17588 WILDEMERE, DETROIT, MI"
U821600381,RESIDENCE,1629  W. PHILADELPHIA,DETROIT,48223,WAYNE,"1629  W. PHILADELPHIA, DETROIT, MI"
U821907491,RESIDENCE,15733 LAHSER RD,DETROIT,48223,WAYNE,"15733 LAHSER RD, DETROIT, MI"
U821606712,COMMERCIAL PROPERTY,16400 EAST WARREN AVENUE,DETROIT,48224,WAYNE,"16400 EAST WARREN AVENUE, DETROIT, MI"
U821905456,WORLD TRADE CENTER,6100 MCGRAW,DETROIT,48224,WAYNE,"6100 MCGRAW, DETROIT, MI"
U821610289,DETROIT BUILDING AUTHORITY,1301 THIRD ST.,DETROIT,48226,WAYNE,"1301 THIRD ST., DETROIT, MI"
U821602373,ELLIOT BUILDING,1401-1403 WOODWARD AVENUE,DETROIT,48226,WAYNE,"1401-1403 WOODWARD AVENUE, DETROIT, MI"
U821609346,RESIDENCE,15870 BAYLIS,DETROIT,48226,WAYNE,"15870 BAYLIS, DETROIT, MI"
U821903816,RESIDENCE,1623 GRAY,DETROIT,48226,WAYNE,"1623 GRAY, DETROIT, MI"
U821909255,RESIDENCE,15356 SORRENTO,DETROIT,48226,WAYNE,"15356 SORRENTO, DETROIT, MI"
U821506983,VACANT,11042 KERCHEVAL,DETROIT,48226,WAYNE,"11042 KERCHEVAL, DETROIT, MI"
U821507057,VACANT,5816-18 BEECHWOOD,DETROIT,48226,WAYNE,"5816-18 BEECHWOOD, DETROIT, MI"
U821806179,RESIDENCE,6221 INKSTER,TAYLOR,48226,WAYNE,"6221 INKSTER, TAYLOR, MI"
U821607449,RESIDENCE,12746 TERRY,DETROIT,48227,WAYNE,"12746 TERRY, DETROIT, MI"
U821607544,RESIDENCE,12811 LAUDER,DETROIT,48227,WAYNE,"12811 LAUDER, DETROIT, MI"
U821607546,RESIDENCE,12826 LAUDER,DETROIT,48227,WAYNE,"12826 LAUDER, DETROIT, MI"
U821802464,COMMERCIAL BUILDING,19151 PLYMOUTH,DETROIT,48228,WAYNE,"19151 PLYMOUTH, DETROIT, MI"
U821510717,RESIDENCE,9347 LAUDER,DETROIT,48228,WAYNE,"9347 LAUDER, DETROIT, MI"
U821601754,RESIDENCE,6829 RUTHERFORD,DETROIT,48228,WAYNE,"6829 RUTHERFORD, DETROIT, MI"
U821701969,RESIDENCE,8444 ASBURY PARK,DETROIT,48228,WAYNE,"8444 ASBURY PARK, DETROIT, MI"
U821808198,RESIDENCE,7727 AUBURN,DETROIT,48228,WAYNE,"7727 AUBURN, DETROIT, MI"
U821609835,VACANT STRUCTURE,7393 ROSEMONT,DETROIT,48228,WAYNE,"7393 ROSEMONT, DETROIT, MI"
U822000662,RESIDENCE,960 E. MARGARET,DETROIT,48229,WAYNE,"960 E. MARGARET, DETROIT, MI"
U822000664,RESIDENCE,11701 MAIDEN,DETROIT,48229,WAYNE,"11701 MAIDEN, DETROIT, MI"
U821904691,COMMERCIAL BUILDING,4468 W. JEFFERSON AVENUE,ECORSE,48229,WAYNE,"4468 W. JEFFERSON AVENUE, ECORSE, MI"
U821502401,VACANT,7799 PERSHING,DETROIT,48232,WAYNE,"7799 PERSHING, DETROIT, MI"
U821504083,"BP GAS STATION,  B & A FUEL, INC.",4125 E. 8 MILE ROAD,DETROIT,48234,WAYNE,"4125 E. 8 MILE ROAD, DETROIT, MI"
U821603097,RESIDENCE,19715 HARNED STREET,DETROIT,48234,WAYNE,"19715 HARNED STREET, DETROIT, MI"
U821603100,RESIDENCE,19304 HARNED STREET,DETROIT,48234,WAYNE,"19304 HARNED STREET, DETROIT, MI"
U821604736,RESIDENCE,19608 MITCHELL,DETROIT,48234,WAYNE,"19608 MITCHELL, DETROIT, MI"
U821700442,RESIDENCE,19187 LAMONT,DETROIT,48234,WAYNE,"19187 LAMONT, DETROIT, MI"
U821512723,VACANT HOUSE,612 GLYNN CT ST,DETROIT,48234,WAYNE,"612 GLYNN CT ST, DETROIT, MI"
U821708482,COMMERCIAL BUILDING,16820 GREENFIELD,DETROIT,48235,WAYNE,"16820 GREENFIELD, DETROIT, MI"
U821900254,RESIDENCE,19795 HARLOW,DETROIT,48235,WAYNE,"19795 HARLOW, DETROIT, MI"
U822004002,THE WAR MEMORIAL,32 LAKE SHORE DRIVE,GROSSE POINTE FARMS,48236,WAYNE,"32 LAKE SHORE DRIVE, GROSSE POINTE FARMS, MI"
U631901652,VALLEY CITY LINEN,13165 CLOVERDALE STREET,OAK PARK,48237,OAKLAND,"13165 CLOVERDALE STREET, OAK PARK, MI"
U822000915,COMMERICAL PROPERTY,14435 AND 14445  LIVERNOIS AVENUE,DETROIT,48238,WAYNE,"14435 AND 14445  LIVERNOIS AVENUE, DETROIT, MI"
U821513431,ENCHANTED GARDEN,19338 LIVERNOIS,DETROIT,48238,WAYNE,"19338 LIVERNOIS, DETROIT, MI"
U821513206,RESIDENCE,19357 STAHALIN,DETROIT,48238,WAYNE,"19357 STAHALIN, DETROIT, MI"
U821808159,RESIDENCE,13103 LASALLE BLVD,DETROIT,48238,WAYNE,"13103 LASALLE BLVD, DETROIT, MI"
U822101997,VACANT RESIDENCE,14202 INDIANA,DETROIT,48238,WAYNE,"14202 INDIANA, DETROIT, MI"
U822101998,VACANT RESIDENCE,14205 INDIANA,DETROIT,48238,WAYNE,"14205 INDIANA, DETROIT, MI"
U821811148,THE LECHAMBRE LOUNGE,14100 TELEGRAPH ROAD,DETROIT,48239,WAYNE,"14100 TELEGRAPH ROAD, DETROIT, MI"
U631707534,ANDERSON HONDA,1819 S. TELEGRAPH RD.,BLOOMFIELD HILLS,48302,OAKLAND,"1819 S. TELEGRAPH RD., BLOOMFIELD HILLS, MI"
U631909859,VACANT MONTESSORI,2101 S. OPDYKE,BLOOMFIELD TOWNSHIP,48304,OAKLAND,"2101 S. OPDYKE, BLOOMFIELD TOWNSHIP, MI"
U632003307,ARAYMOND  TINNERMAN AUTOMOTIVE,3091 RESEARCH DRIVE,ROCHESTER HILLS,48306,OAKLAND,"3091 RESEARCH DRIVE, ROCHESTER HILLS, MI"
U631907111,COMMERCIAL BUILDING,119 S. MAIN,ROCHESTER,48307,OAKLAND,"119 S. MAIN, ROCHESTER, MI"
U631704861,RESIDENCE,1171 AUBURN ROAD,ROCHESTER HILLS,48309,OAKLAND,"1171 AUBURN ROAD, ROCHESTER HILLS, MI"
U501802314,US FARATHANE CORPORATION,38000 MOUND ROAD,STERLING HEIGHTS,48310,MACOMB,"38000 MOUND ROAD, STERLING HEIGHTS, MI"
U501500984,BAE SYSTEMS,34201 VAN DYKE,STERLING HEIGHTS,48312,MACOMB,"34201 VAN DYKE, STERLING HEIGHTS, MI"
U501804093,FRAZA,6570 19 MILE ROAD,STERLING HEIGHTS,48314,MACOMB,"6570 19 MILE ROAD, STERLING HEIGHTS, MI"
U501700025,CIE USA,15004 23 MILE ROAD,SHELBY,48315,MACOMB,"15004 23 MILE ROAD, SHELBY, MI"
U741907807,CONNELL EQUIPMENT LEASING COMPANY,50701 BIRCH LANE,SHELBY TOWNSHIP,48315,SAINT CLAIR,"50701 BIRCH LANE, SHELBY TOWNSHIP, MI"
U502002577,FORMER DON PABLOS RESTAURANT,14181 HALL ROAD,SHELBYTOWNSHIP,48315,MACOMB,"14181 HALL ROAD, SHELBYTOWNSHIP, MI"
